Name,Smiles,Property,Smiles_stand,logP,MW,rotB,HBA,HBD,nRING,TPSA
hERG558,Brc1ccc(C2N=C(N3C2)SCC3)cc1,0,Brc1ccc(C2CN3CCSC3=N2)cc1,2.9086000000000007,283.19399999999996,1.0,3.0,0.0,3.0,15.6
hERG559,CC1NC(C)CN(c2c(F)c(c3c(N)c2F)N(C4CC4)C=C(C(O)=O)C3=O)C1,0,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,2.0816,392.4060000000002,3.0,6.0,3.0,4.0,100.59
hERG560,Brc1c(c2ccccc2)cccc1,0,Brc1ccccc1-c1ccccc1,4.116100000000002,233.108,1.0,0.0,0.0,2.0,0.0
hERG561,CN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3,0,CN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,2.717600000000001,269.34400000000005,1.0,3.0,2.0,3.0,43.7
hERG562,O=C(c1c(O)cccc1)Oc2ccccc2,0,O=C(Oc1ccccc1)c1ccccc1O,2.611400000000001,214.21999999999997,2.0,3.0,1.0,2.0,46.53
hERG563,O=[N+](c1c(c2ccccc2)cccc1)[O-],0,O=[N+]([O-])c1ccccc1-c1ccccc1,3.261800000000002,199.209,2.0,2.0,0.0,2.0,43.14
hERG564,CCCN1C(C2CCC1)Cc(c3C2)c[nH]n3,0,CCCN1CCCC2Cc3n[nH]cc3CC21,1.9989000000000001,219.332,2.0,2.0,1.0,3.0,31.92
hERG565,c1cc2c(c(c3cc2)cccc3)cc1,0,c1ccc2c(c1)ccc1ccccc12,3.993000000000002,178.23399999999998,0.0,0.0,0.0,3.0,0.0
hERG566,CC(c1cc(Br)c(O)c(Br)c1)(c2cc(Br)c(O)c(Br)c2)C,0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,6.4737000000000045,543.875,2.0,2.0,2.0,2.0,40.46
hERG567,CCCCOCCOCCOCc1c(CCC)cc2c(OCO2)c1,0,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,3.7177000000000024,338.44400000000013,13.0,5.0,0.0,2.0,46.150000000000006
hERG568,O=S1OCC2C(C(C(Cl)(Cl)C23Cl)(Cl)C(Cl)=C3Cl)CO1,0,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.689800000000001,406.9290000000001,0.0,3.0,0.0,3.0,35.53
hERG569,CC(NC(C1N(CC(C(NC(C(NC(c2nc(c3cc2)cccc3)=O)CC(=O)N)=O)Cc4ccccc4)O)CC(C5C1)CCCC5)=O)(C)C,0,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,3.092400000000003,670.855,12.0,7.0,5.0,5.0,166.75
hERG571,CCOC(C(Oc1ccc(Cl)cc1)(C)C)=O,0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.060500000000001,242.702,4.0,3.0,0.0,1.0,35.53
hERG572,CCOC(C1C(c2ccccc2)O1)=O,0,CCOC(=O)C1OC1c1ccccc1,1.6895999999999998,192.214,3.0,3.0,0.0,2.0,38.83
hERG573,O=S(C1CCNCC1)(O)=O,0,O=S(=O)(O)C1CCNCC1,-0.3737999999999999,165.21399999999997,1.0,3.0,2.0,1.0,66.4
hERG574,NC(C(O)=O)CO,0,NC(CO)C(=O)O,-1.6093999999999997,105.09299999999999,2.0,3.0,3.0,0.0,83.55
hERG575,c1ccc(Nc2c(c3ccc2)cccc3)cc1,0,c1ccc(Nc2cccc3ccccc23)cc1,4.583400000000003,219.287,2.0,1.0,1.0,3.0,12.03
hERG576,Cc1c(N)ccc([N+]([O-])=O)c1,0,Cc1cc([N+](=O)[O-])ccc1N,1.4854199999999997,152.153,1.0,3.0,1.0,1.0,69.16
hERG577,c1cc2c(CC(N3CCN(c4c5c(OCCO5)ccc4)CC3)C2)cc1,0,c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2,2.747200000000001,336.4350000000002,2.0,4.0,0.0,5.0,24.94
hERG578,Cc1c(OCC(C(C)C)N)c(C)ccc1,0,Cc1cccc(C)c1OCC(N)C(C)C,2.665540000000001,207.31699999999998,4.0,2.0,1.0,1.0,35.25
hERG579,Cc1c(c2[nH]n1)cc(c3cc(OCC(Cc4ccccc4)N)cnc3)cc2,0,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,3.8821200000000022,358.445,6.0,4.0,2.0,4.0,76.82
hERG580,CCN(CCOCCOC(C1(CCCC1)c2ccccc2)=O)CC,0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,3.400000000000002,333.47200000000015,10.0,4.0,0.0,2.0,38.77
hERG581,C=C1C(C(Cl)(Cl)C2(Cl)C1(CCl)CCl)(Cl)C(Cl)C2Cl,0,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,5.377700000000002,411.7980000000001,2.0,0.0,0.0,2.0,0.0
hERG582,COc1cc2c(CC3C(C24CCN3)CCCC4)cc1,0,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3,3.041200000000001,257.37699999999995,1.0,2.0,1.0,4.0,21.259999999999998
hERG583,NC(NCCCC(C(O)=O)N)=S,0,NC(=S)NCCCC(N)C(=O)O,-0.9882999999999995,191.256,5.0,3.0,4.0,0.0,101.36999999999999
hERG584,Cn1c(c2ccc(OCC(CNCCOc3cc(C(=O)N)c(O)cc3)O)cc2)nc(C(F)(F)F)c1,0,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,2.3186999999999998,494.4700000000003,11.0,8.0,4.0,3.0,131.86
hERG585,Cc1c(c(c(c2ccc3)c3cc4)c4cc1)cc2,0,Cc1ccc2ccc3cccc4ccc1c2c34,4.892420000000002,216.283,0.0,0.0,0.0,4.0,0.0
hERG586,COCC(COc1c(C)c(n2c1)c(Oc3c(F)c(c4cc3)cc(C)[nH]4)ncn2)O,0,COCC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,3.144940000000002,400.4100000000002,7.0,7.0,2.0,4.0,93.9
hERG587,N=C(c1ccccc1)N,0,N=C(N)c1ccccc1,0.9706700000000004,120.15499999999996,1.0,1.0,2.0,1.0,49.870000000000005
hERG588,COc1c(OCCNCC2Oc(c3OC2)cccc3)c(OC)ccc1,0,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,2.512200000000001,345.39500000000004,8.0,6.0,1.0,3.0,58.18000000000001
hERG589,COc1c(I)cc(OC)c(CC(N)C)c1,0,COc1cc(CC(C)N)c(OC)cc1I,2.1981,321.158,4.0,3.0,1.0,1.0,44.480000000000004
hERG590,C#CCOC(C(CN(C)CC1)=C1)=O,0,C#CCOC(=O)C1=CCCN(C)C1,0.4247000000000001,179.21899999999997,2.0,3.0,0.0,1.0,29.54
hERG591,CC(CC(c1ccc(OCCO)cc1)(C)C)(C)C,0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,3.7715000000000023,250.38199999999998,5.0,2.0,1.0,1.0,29.46
hERG592,CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)CCC(O)=O,0,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,5.507100000000006,376.5810000000002,4.0,2.0,2.0,4.0,57.53
hERG593,Nc1c(C(OCCc2ccccc2)=O)cccc1,0,Nc1ccccc1C(=O)OCCc1ccccc1,2.6683000000000012,241.29,4.0,3.0,1.0,2.0,52.32000000000001
hERG594,CC1CCN(CCC2N(S(c3cc(O)ccc3)(=O)=O)CCC2)CC1,0,CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,2.667300000000001,352.5000000000001,5.0,4.0,1.0,3.0,60.85000000000001
hERG595,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C(O)=O)C,0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.510500000000006,501.66700000000014,10.0,4.0,3.0,4.0,81.0
hERG596,C=CCN1C(C2(O)C(C3C(=NN=C4C5C6(C(C7N(CC=C)CC6)(O)CC4)c(c8C7)c(O5)c(O)cc8)CC2)(c(c9ccc%10O)c%10O3)CC1)C9,0,C=CCN1CCC23c4c5ccc(O)c4OC2C(=NN=C2CCC4(O)C6Cc7ccc(O)c8c7C4(CCN6CC=C)C2O8)CCC3(O)C1C5,3.2752000000000026,650.7760000000003,5.0,10.0,4.0,10.0,130.58
hERG597,Oc1c(Sc2c(O)ccc(Cl)c2)cc(Cl)cc1,0,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,4.555800000000003,287.16700000000003,2.0,3.0,2.0,2.0,40.46
hERG598,CN(CCCCSC(N)=N)C,0,CN(C)CCCCSC(=N)N,0.9548699999999999,175.30100000000002,5.0,3.0,2.0,0.0,53.11
hERG599,c1ccc(N=NNc2ccccc2)cc1,0,c1ccc(N=NNc2ccccc2)cc1,3.7974000000000014,197.24100000000004,3.0,2.0,1.0,2.0,36.75
hERG600,Nc1c(N)cc(Cl)cc1,0,Nc1ccc(Cl)cc1N,1.5044,142.589,0.0,2.0,2.0,1.0,52.04
hERG601,Cc1c(c2c(C)c(c13)c(c4[nH]3)cccc4)ccnc2,0,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,4.4861400000000025,246.31300000000002,0.0,1.0,1.0,4.0,28.68
hERG602,CC1N(C2CNC1)c(c3C2)nc(Cl)cc3,0,CC1CNCC2Cc3ccc(Cl)nc3N12,1.4577999999999995,223.707,0.0,3.0,1.0,3.0,28.160000000000004
hERG603,OCCN1CCN(CCCN2c(c3C=Cc(c24)cccc4)cccc3)CC1,0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,3.308500000000002,363.50500000000017,6.0,4.0,1.0,4.0,29.950000000000003
hERG604,CCCCNc1c(C(OCC)=O)c(C)nc(c12)n(CC)nc2,0,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,3.148320000000002,304.394,7.0,6.0,1.0,2.0,69.03999999999999
hERG605,COc1ccc(CNC(C=Cc2cc(c3cc2)c(CCN(C)C)c[nH]3)=O)cc1,0,COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1,3.6102000000000025,377.48800000000017,8.0,3.0,2.0,3.0,57.36
hERG606,O=C1C2C3(C(C4N(CC5CC5)CC3)(O)CC1)c(c6C4)c(O2)c(O)cc6,0,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1.5253999999999999,341.4070000000001,2.0,5.0,2.0,6.0,70.0
hERG607,CN(C(S)=S)C,0,CN(C)C(=S)S,0.7626999999999999,121.23,0.0,1.0,1.0,0.0,3.24
hERG608,N#CC(C(NCCCc1ccccc1)=O)=Cc2cc(O)c(O)cc2,0,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,2.753780000000001,322.364,6.0,4.0,3.0,2.0,93.35
hERG609,CC1NN=C(c2ccc(N)cc2)c(c3C1)cc4c(OCO4)c3,0,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,2.2840999999999996,295.3420000000001,1.0,5.0,2.0,4.0,68.87
hERG610,CN1CCC(=C2c(c3CC(=O)c(c24)scc4)cccc3)CC1,0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,4.014400000000004,309.4340000000001,0.0,3.0,0.0,4.0,20.310000000000002
hERG611,NNc1c(c2cnn1)cccc2,0,NNc1nncc2ccccc12,0.9153999999999998,160.17999999999998,1.0,4.0,2.0,2.0,63.83
hERG612,COc1c2c(OC3(C(C)CC(=O)C=C3OC)C2=O)c(Cl)c(OC)c1,0,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,2.8103000000000007,352.7700000000001,3.0,6.0,0.0,3.0,71.06
hERG613,O=C(C1CN(CCC=C(c2ccccc2)c3ccccc3)CCC1)O,0,O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,4.305000000000004,335.4470000000001,6.0,2.0,1.0,3.0,40.54
hERG614,CCN(CCCC(Nc1c(c2nc(c13)cc(Cl)cc3)cc(OC)cc2)C)CC,0,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,5.972400000000006,399.9660000000002,9.0,4.0,1.0,3.0,37.39
hERG615,Oc1c(O)cc2c(CCCN(C(NCCc3ccc(Cl)cc3)=S)C2)c1,0,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,3.6166000000000027,376.9090000000001,3.0,3.0,3.0,3.0,55.730000000000004
hERG616,Oc1ccc(C2c(c3CCNC2)cc(O)c(O)c3Cl)cc1,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,2.734400000000001,305.76099999999997,1.0,4.0,4.0,3.0,72.72
hERG617,CC(CC(Nc1ccc(Nc2ccccc2)cc1)C)C,0,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,5.2767000000000035,268.404,6.0,2.0,2.0,2.0,24.06
hERG618,Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCCCS(=O)(=O)C)c4)cc2)c1,0,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1,3.5723400000000023,432.4770000000002,7.0,7.0,1.0,4.0,98.57999999999998
hERG619,CC1(C(=O)CC2)C2C3C(C(C)(C4CC3)CCC(O)C4)CC1,0,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,3.959100000000003,290.447,0.0,2.0,1.0,4.0,37.3
hERG620,CCCN1C(C2CC1)CCc(c23)ccc(O)c3,0,CCCN1CCC2c3cc(O)ccc3CCC21,2.9063000000000017,231.33899999999997,2.0,2.0,1.0,3.0,23.47
hERG621,CC(N=C=NC(C)C)C,0,CC(C)N=C=NC(C)C,1.9771,126.20299999999999,2.0,2.0,0.0,0.0,24.72
hERG622,c1cc2c(c(c(c3ccc4)c24)ccc3)cc1,0,c1ccc2c(c1)-c1cccc3cccc-2c13,4.487200000000002,202.25599999999997,0.0,0.0,0.0,4.0,0.0
hERG623,COC(c1c(C(c2c(Cc3ccccc3)cccc2)=O)c(C)[nH]c1C)=O,0,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,4.239940000000003,347.4140000000001,5.0,3.0,1.0,3.0,59.160000000000004
hERG624,CC(c1c(O)c(C(C)(C)C)cc(CC(C=O)(C)C)c1)(C)C,0,CC(C)(C=O)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.754800000000004,290.447,3.0,2.0,1.0,1.0,37.3
hERG625,COCCOCC#Cc1scc(c2c3c(c(c4C3)cc(Cn5ncnc5)cc4)[nH]n2)c1,0,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,3.3637000000000024,431.52100000000013,7.0,7.0,1.0,5.0,77.85000000000001
hERG626,O=[N+](c1c(Nc2ccccc2)cccc1)[O-],0,O=[N+]([O-])c1ccccc1Nc1ccccc1,3.338400000000001,214.224,3.0,3.0,1.0,2.0,55.17
hERG627,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C4CC3C(C45)O5)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4.481400000000002,380.913,0.0,1.0,0.0,5.0,12.53
hERG628,COP(Oc1cc(C)c(SC)cc1)(OC)=S,0,COP(=S)(OC)Oc1ccc(SC)c(C)c1,3.6130200000000023,278.335,5.0,5.0,0.0,1.0,27.69
hERG629,Cc1c(N)c2c(C(=O)c(c3C2=O)cccc3)cc1,0,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,2.352620000000001,237.258,0.0,3.0,1.0,3.0,60.160000000000004
hERG630,O=[N+](c1ccc(CSc2c3c(n(C4C(O)C(O)C(CO)O4)cn3)ncn2)cc1)[O-],0,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,0.6382999999999992,419.4190000000001,6.0,11.0,3.0,4.0,156.66
hERG631,Cc1ccc(S(NC(C(CCl)=O)Cc2ccccc2)(=O)=O)cc1,0,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1,2.692520000000001,351.85500000000013,7.0,3.0,1.0,2.0,63.24
hERG632,C=CCN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3,0,C=CCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,3.406100000000003,293.36600000000004,2.0,3.0,2.0,4.0,43.7
hERG633,CCCOC(c1c(c2ccccc2)nc(CC)c(C(SCC)=O)c1CCC)=O,0,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,5.723600000000006,399.5560000000002,9.0,5.0,0.0,2.0,56.26
hERG634,Cn1c(c2c(C(OCC3CCN(CCNS(=O)(=O)C)CC3)=O)c1)cccc2,0,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,1.5963000000000003,393.5090000000001,7.0,6.0,1.0,3.0,80.64
hERG635,COc1cc2c(n(C(c3ccc(Cl)cc3)=O)c(C)c2CC(N4CCOCC4)=O)cc1,0,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,3.701520000000002,426.9000000000001,4.0,5.0,0.0,4.0,60.769999999999996
hERG636,CCN(CCNC(c1c(OC)ccc(S(=O)(=O)C)c1)=O)CC,0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1.1702999999999997,328.4340000000001,8.0,5.0,1.0,1.0,75.71000000000001
hERG637,COCC1C2(C)c(c3C(=O)O1)c(C(=O)C4=C2C(OC(=O)C)CC(C)(C45)C(=O)CC5)oc3,0,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O,2.5364000000000004,428.4370000000003,3.0,8.0,0.0,5.0,109.11000000000001
hERG638,CCC(Nc1ccc(NC(CC)C)cc1)C,0,CCC(C)Nc1ccc(NC(C)CC)cc1,4.107400000000003,220.35999999999999,6.0,2.0,2.0,1.0,24.06
hERG639,O=C1N(c2ccccc2)[Se]c(c13)cccc3,0,O=c1c2ccccc2[se]n1-c1ccccc1,2.0477,274.181,1.0,2.0,0.0,3.0,22.0
hERG640,CCCCCCCCCCCCCCCC[n+]1ccccc1,0,CCCCCCCCCCCCCCCC[n+]1ccccc1,6.455400000000006,304.5419999999999,15.0,0.0,0.0,1.0,3.88
hERG641,O=[N+](C(Br)Br)[O-],0,O=[N+]([O-])C(Br)Br,1.3365,218.832,1.0,2.0,0.0,0.0,43.14
hERG642,Cc1c2c(C(=O)c(c3C2=O)c(O)c(O)c(C4C(O)C(O)C(O)C(CO)O4)c3O)cc(O)c1C(O)=O,0,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,-1.1940800000000005,492.3890000000002,3.0,12.0,9.0,4.0,242.50999999999996
hERG643,CCCCCCCCCC(NC(C(c1ccccc1)O)CN2CCOCC2)=O,0,CCCCCCCCCC(=O)NC(CN1CCOCC1)C(O)c1ccccc1,3.6777000000000024,390.5680000000001,13.0,4.0,2.0,2.0,61.80000000000001
hERG644,CCC=CCC=CCC=CCCCCCCCC(OCC)=O,0,CCC=CCC=CCC=CCCCCCCCC(=O)OCC,6.1390000000000065,306.49,14.0,2.0,0.0,0.0,26.3
hERG645,COc1cc(O)c(C(c2ccccc2)=O)cc1,0,COc1ccc(C(=O)c2ccccc2)c(O)c1,2.631800000000001,228.247,3.0,3.0,1.0,2.0,46.53
hERG646,CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2,0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2.1353999999999997,328.4120000000001,8.0,4.0,4.0,2.0,95.57999999999998
hERG647,CC(C1(C(C)CC2=C(C(C)(C)CCC2)C1)C)=O,0,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,4.518300000000004,234.38299999999995,1.0,1.0,0.0,2.0,17.07
hERG648,Cc1c(CC(NCC2)=N2)c(C)c(O)c(C(C)(C)C)c1,0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,2.850740000000001,260.3809999999999,2.0,3.0,2.0,2.0,44.620000000000005
hERG649,CC(c1ccccc1)(OOC(c2ccccc2)(C)C)C,0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,4.805200000000005,270.372,5.0,2.0,0.0,2.0,18.46
hERG650,C=C(C1Oc2c(c3c(C(=O)C(C4O3)c(c5OC4)cc(OC)c(OC)c5)cc2)C1)C,0,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,3.7033000000000023,394.4230000000001,3.0,6.0,0.0,5.0,63.22
hERG651,C=CCOC(CCCCCCCC)=O,0,C=CCOC(=O)CCCCCCCC,3.4662000000000024,198.30599999999995,9.0,2.0,0.0,0.0,26.3
hERG652,Oc1c(O)cc(C2c(c3CNC2)ccs3)cc1,0,Oc1ccc(C2CNCc3sccc32)cc1O,2.3944000000000014,247.31900000000002,1.0,4.0,3.0,3.0,52.489999999999995
hERG653,C(=NC1CCCCC1)=NC2CCCCC2,0,C(=NC1CCCCC1)=NC1CCCCC1,3.825700000000003,206.33299999999997,2.0,2.0,0.0,2.0,24.72
hERG654,CC(Nc1ccc(C(CCl)=O)cc1)=O,0,CC(=O)Nc1ccc(C(=O)CCl)cc1,2.0665,211.64799999999997,3.0,2.0,1.0,1.0,46.17
hERG655,N=C(SCCc1cc(CCSC(N)=N)ccc1)N,0,N=C(N)SCCc1cccc(CCSC(=N)N)c1,2.02494,282.438,6.0,4.0,4.0,1.0,99.74
hERG656,NNC(c1ccncc1)=O,0,NNC(=O)c1ccncc1,-0.3149000000000006,137.142,1.0,3.0,2.0,1.0,68.00999999999999
hERG657,CC(CC(C(O)=O)NC(C(C(Cc1ccccc1)N)O)=O)C,0,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,0.5328000000000004,308.37800000000004,8.0,4.0,4.0,1.0,112.64999999999999
hERG658,CCOP(Oc1c(Cl)cc(Cl)c(Cl)n1)(OCC)=S,0,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.718100000000002,350.591,6.0,5.0,0.0,1.0,40.58
hERG660,CCCc1c2c(C(=O)NC(c3c(OCC)ccc(S(N4CCN(C)CC4)(=O)=O)c3)=N2)n(C)n1,0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.6109,474.5870000000004,7.0,8.0,1.0,4.0,113.41999999999999
hERG661,Nc1c2c(CCCC2O)nc(c13)cccc3,0,Nc1c2c(nc3ccccc13)CCCC2O,2.1867000000000005,214.26799999999994,0.0,3.0,2.0,3.0,59.14
hERG662,CC1OC(=O)c(c2C=CCCCC(=O)CCC1)c(O)cc(O)c2,0,CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,3.5796000000000032,318.3690000000001,0.0,5.0,2.0,2.0,83.83
hERG663,CC(N(Cc1ccccc1)CCCl)COc2ccccc2,0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,4.194900000000003,303.83299999999997,8.0,2.0,0.0,2.0,12.47
hERG665,CC=C1C(C)(C2CC1=O)CCC(C23)C(C)(C(=C4)CC3)CCC4=O,0,CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.643600000000005,312.45300000000003,0.0,2.0,0.0,4.0,34.14
hERG666,CCOP(Oc1ccc([N+]([O-])=O)cc1)(OCC)=S,0,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.2711000000000023,291.265,7.0,6.0,0.0,1.0,70.83
hERG667,ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl,0,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.187900000000003,318.0300000000001,2.0,0.0,0.0,2.0,0.0
hERG668,CN(C1C(N2CCCC2)CCCC1)C(Cc3cc(Cl)c(Cl)cc3)=O,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,4.4013000000000035,369.3360000000003,4.0,2.0,0.0,3.0,23.550000000000004
hERG669,O=S(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)=O,0,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,3.826200000000002,287.16700000000003,2.0,2.0,0.0,2.0,34.14
hERG671,CN(CCOC(c1ccccc1)c2ccccc2)C,0,CN(C)CCOC(c1ccccc1)c1ccccc1,3.3542000000000023,255.36100000000002,6.0,2.0,0.0,2.0,12.47
hERG672,CN(CCC(c1ncccc1)c2ccccc2)C,0,CN(C)CCC(c1ccccc1)c1ccccn1,3.1652000000000013,240.35000000000002,5.0,2.0,0.0,2.0,16.130000000000003
hERG673,CN1C(OCc2ccc(NS(=O)(=O)C)cc2)=NC(c3ccccc3)c(c4C1)cccc4,0,CN1Cc2ccccc2C(c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,4.165700000000003,435.54900000000015,5.0,5.0,1.0,4.0,71.0
hERG675,Clc1ccc(C(C(Cl)Cl)c2c(Cl)cccc2)cc1,0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,5.929000000000002,320.04600000000005,3.0,0.0,0.0,2.0,0.0
hERG676,COC(C1C(C2CCC1O)CC(N3C2)c(c4CC3)[nH]c(c45)cccc5)=O,0,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,2.647100000000001,354.45000000000005,1.0,4.0,2.0,5.0,65.56
hERG677,COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(OC)cc2)cc1,0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,5.205900000000003,345.653,4.0,2.0,0.0,2.0,18.46
hERG678,NC(C(O)=O)Cc1ccc(N(CCCl)CCCl)cc1,0,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1.925,305.205,8.0,3.0,2.0,1.0,66.56
hERG679,Nc1nc(c2c(N)n1)nc(N)c(c3ccccc3)n2,0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.8334000000000001,253.26900000000003,1.0,7.0,3.0,3.0,129.62
hERG680,CSc1ccc(C2c(c3CN(C)C(OCc4ccc(NS(=O)(=O)C)cc4)=N2)cccc3)cc1,0,CSc1ccc(C2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1,4.887600000000004,481.6430000000002,6.0,6.0,1.0,4.0,70.99999999999999
hERG681,O=C1N(SC(Cl)(Cl)Cl)C(=O)C(C12)CC=CC2,0,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,2.9135000000000018,300.59399999999994,1.0,3.0,0.0,2.0,37.38
